,0,1,2
70069,b'0',b'0',b'0'
70070,b'0',b'0',b'0'
70071,b'0',b'0',b'0'
70072,b'0',b'0',b'0'
70073,b'0',b'0',b'0'
70074,b'0',b'0',b'0'
70075,b'0',b'0',b'0'
70076,b'0',b'0',b'0'
70077,b'0',b'0',b'0'
70078,b'0',b'0',b'0'
70079,b'0',b'0',b'0'
70080,b'0',b'0',b'0'
70081,b'0',b'0',b'0'
70082,b'0',b'0',b'0'
70083,b'0',b'0',b'0'
70084,b'0',b'0',b'0'
70085,b'0',b'0',b'0'
70086,b'0',b'0',b'0'
70087,b'0',b'0',b'0'
70088,b'0',b'0',b'0'
70089,b'0',b'0',b'0'
70090,b'0',b'0',b'0'
70091,b'0',b'0',b'0'
70092,b'0',b'0',b'0'
70093,b'0',b'0',b'0'
70094,b'0',b'0',b'0'
70095,b'0',b'0',b'0'
70096,b'0',b'0',b'0'
70097,b'0',b'0',b'0'
70098,b'0',b'0',b'0'
70099,b'0',b'0',b'0'
70100,b'0',b'0',b'0'
70101,b'0',b'0',b'0'
70102,b'0',b'0',b'0'
70103,b'0',b'0',b'0'
70104,b'0',b'0',b'0'
70105,b'0',b'0',b'0'
70106,b'0',b'0',b'0'
70107,b'0',b'0',b'0'
70108,b'0',b'0',b'0'
70109,b'0',b'0',b'0'
70110,b'0',b'0',b'0'
70111,b'0',b'0',b'0'
70112,b'0',b'0',b'0'
70113,b'0',b'0',b'0'
70114,b'0',b'0',b'0'
70115,b'0',b'0',b'0'
70116,b'0',b'0',b'0'
70117,b'0',b'0',b'0'
70118,b'0',b'0',b'0'
70119,b'0',b'0',b'0'
70120,b'0',b'0',b'0'
70121,b'0',b'0',b'0'
70122,b'0',b'0',b'0'
70123,b'0',b'0',b'0'
70124,b'0',b'0',b'0'
70125,b'0',b'0',b'0'
70126,b'0',b'0',b'0'
70127,b'0',b'0',b'0'
70128,b'0',b'0',b'0'
70129,b'0',b'0',b'0'
70130,b'0',b'0',b'0'
70131,b'0',b'0',b'0'
70132,b'0',b'0',b'0'
70133,b'0',b'0',b'0'
70134,b'0',b'0',b'0'
70135,b'0',b'0',b'0'
70136,b'0',b'0',b'0'
70137,b'0',b'0',b'0'
70138,b'0',b'0',b'0'
70139,b'0',b'0',b'0'
70140,b'0',b'0',b'0'
70141,b'0',b'0',b'0'
70142,b'0',b'0',b'0'
70143,b'0',b'0',b'0'
70144,b'0',b'0',b'0'
70145,b'0',b'0',b'0'
70146,b'0',b'0',b'0'
70147,b'0',b'0',b'0'
70148,b'0',b'0',b'0'
70149,b'0',b'0',b'0'
70150,b'0',b'0',b'0'
70151,b'0',b'0',b'0'
70152,b'0',b'0',b'0'
70153,b'0',b'0',b'0'
70154,b'0',b'0',b'0'
70155,b'0',b'0',b'0'
70156,b'0',b'0',b'0'
70157,b'0',b'0',b'0'
70158,b'0',b'0',b'0'
70159,b'0',b'0',b'0'
70160,b'0',b'0',b'0'
70161,b'0',b'0',b'0'
70162,b'0',b'0',b'0'
70163,b'0',b'0',b'0'
70164,b'0',b'0',b'0'
70165,b'0',b'0',b'0'
70166,b'0',b'0',b'0'
70167,b'0',b'0',b'0'
70168,b'0',b'0',b'0'
70169,b'0',b'0',b'0'
70170,b'0',b'0',b'0'
70171,b'0',b'0',b'0'
70172,b'0',b'0',b'0'
70173,b'0',b'0',b'0'
70174,b'0',b'0',b'0'
70175,b'0',b'0',b'0'
70176,b'0',b'0',b'0'
70177,b'0',b'0',b'0'
70178,b'0',b'0',b'0'
70179,b'0',b'0',b'0'
70180,b'0',b'0',b'0'
70181,b'0',b'0',b'0'
70182,b'0',b'0',b'0'
70183,b'0',b'0',b'0'
70184,b'0',b'0',b'0'
70185,b'0',b'0',b'0'
70186,b'0',b'0',b'0'
70187,b'0',b'0',b'0'
70188,b'0',b'0',b'0'
70189,b'0',b'0',b'0'
70190,b'0',b'0',b'0'
70191,b'0',b'0',b'0'
70192,b'0',b'0',b'0'
70193,b'0',b'0',b'0'
70194,b'0',b'0',b'0'
70195,b'0',b'0',b'0'
70196,b'0',b'0',b'0'
70197,b'0',b'0',b'0'
70198,b'0',b'0',b'0'
70199,b'0',b'0',b'0'
70200,b'0',b'0',b'0'
70201,b'0',b'0',b'0'
70202,b'0',b'0',b'0'
70203,b'0',b'0',b'0'
70204,b'0',b'0',b'0'
70205,b'0',b'0',b'0'
70206,b'0',b'0',b'0'
70207,b'0',b'0',b'0'
70208,b'0',b'0',b'0'
70209,b'0',b'0',b'0'
70210,b'0',b'0',b'0'
70211,b'0',b'0',b'0'
70212,b'0',b'0',b'0'
70213,b'0',b'0',b'0'
70214,b'0',b'0',b'0'
70215,b'0',b'0',b'0'
70216,b'0',b'0',b'0'
70217,b'0',b'0',b'0'
70218,b'0',b'0',b'0'
70219,b'0',b'0',b'0'
70220,b'0',b'0',b'0'
70221,b'0',b'0',b'0'
70222,b'0',b'0',b'0'
70223,b'0',b'0',b'0'
70224,b'0',b'0',b'0'
70225,b'0',b'0',b'0'
70226,b'0',b'0',b'0'
70227,b'0',b'0',b'0'
70228,b'0',b'0',b'0'
70229,b'0',b'0',b'0'
70230,b'0',b'0',b'0'
70231,b'0',b'0',b'0'
70232,b'0',b'0',b'0'
70233,b'0',b'0',b'0'
70234,b'0',b'0',b'0'
70235,b'0',b'0',b'0'
70236,b'0',b'0',b'0'
70237,b'0',b'0',b'0'
70238,b'0',b'0',b'0'
70239,b'0',b'0',b'0'
70240,b'0',b'0',b'0'
70241,b'0',b'0',b'0'
70242,b'0',b'0',b'0'
70243,b'0',b'0',b'0'
70244,b'0',b'0',b'0'
70245,b'0',b'0',b'0'
70246,b'0',b'0',b'0'
70247,b'0',b'0',b'0'
70248,b'0',b'0',b'0'
70249,b'0',b'0',b'0'
70250,b'0',b'0',b'0'
70251,b'0',b'0',b'0'
70252,b'0',b'0',b'0'
70253,b'0',b'0',b'0'
70254,b'0',b'0',b'0'
70255,b'0',b'0',b'0'
70256,b'0',b'0',b'0'
70257,b'0',b'0',b'0'
70258,b'0',b'0',b'0'
70259,b'0',b'0',b'0'
70260,b'0',b'0',b'0'
70261,b'0',b'0',b'0'
70262,b'0',b'0',b'0'
70263,b'0',b'0',b'0'
70264,b'0',b'0',b'0'
70265,b'0',b'0',b'0'
70266,b'0',b'0',b'0'
70267,b'0',b'0',b'0'
70268,b'0',b'0',b'0'
70269,b'0',b'0',b'0'
70270,b'0',b'0',b'0'
70271,b'0',b'0',b'0'
70272,b'0',b'0',b'0'
70273,b'0',b'0',b'0'
70274,b'0',b'0',b'0'
70275,b'0',b'0',b'0'
70276,b'0',b'0',b'0'
70277,b'0',b'0',b'0'
70278,b'0',b'0',b'0'
70279,b'0',b'0',b'0'
70280,b'0',b'0',b'0'
70281,b'0',b'0',b'0'
70282,b'0',b'0',b'0'
70283,b'0',b'0',b'0'
70284,b'0',b'0',b'0'
70285,b'0',b'0',b'0'
70286,b'0',b'0',b'0'
70287,b'0',b'0',b'0'
70288,b'0',b'0',b'0'
70289,b'0',b'0',b'0'
70290,b'0',b'0',b'0'
70291,b'0',b'0',b'0'
70292,b'0',b'0',b'0'
70293,b'0',b'0',b'0'
70294,b'0',b'0',b'0'
70295,b'0',b'0',b'0'
70296,b'0',b'0',b'0'
70297,b'0',b'0',b'0'
70298,b'0',b'0',b'0'
70299,b'0',b'0',b'0'
70300,b'0',b'0',b'0'
70301,b'0',b'0',b'0'
70302,b'0',b'0',b'0'
70303,b'0',b'0',b'0'
70304,b'0',b'0',b'0'
70305,b'0',b'0',b'0'
70306,b'0',b'0',b'0'
70307,b'0',b'0',b'0'
70308,b'0',b'0',b'0'
70309,b'0',b'0',b'0'
70310,b'0',b'0',b'0'
70311,b'0',b'0',b'0'
70312,b'0',b'0',b'0'
70313,b'0',b'0',b'0'
70314,b'0',b'0',b'0'
70315,b'0',b'0',b'0'
70316,b'0',b'0',b'0'
70317,b'0',b'0',b'0'
70318,b'0',b'0',b'0'
70319,b'0',b'0',b'0'
70320,b'0',b'0',b'0'
70321,b'0',b'0',b'0'
70322,b'0',b'0',b'0'
70323,b'0',b'0',b'0'
70324,b'0',b'0',b'0'
70325,b'0',b'0',b'0'
70326,b'0',b'0',b'0'
70327,b'0',b'0',b'0'
70328,b'0',b'0',b'0'
70329,b'0',b'0',b'0'
70330,b'0',b'0',b'0'
70331,b'0',b'0',b'0'
70332,b'0',b'0',b'0'
70333,b'0',b'0',b'0'
70334,b'0',b'0',b'0'
70335,b'0',b'0',b'0'
70336,b'0',b'0',b'0'
70337,b'0',b'0',b'0'
70338,b'0',b'0',b'0'
70339,b'0',b'0',b'0'
70340,b'0',b'0',b'0'
70341,b'0',b'0',b'0'
70342,b'0',b'0',b'0'
70343,b'0',b'0',b'0'
70344,b'0',b'0',b'0'
70345,b'0',b'0',b'0'
70346,b'0',b'0',b'0'
70347,b'0',b'0',b'0'
70348,b'0',b'0',b'0'
70349,b'0',b'0',b'0'
70350,b'0',b'0',b'0'
70351,b'0',b'0',b'0'
70352,b'0',b'0',b'0'
70353,b'0',b'0',b'0'
70354,b'0',b'0',b'0'
70355,b'0',b'0',b'0'
70356,b'0',b'0',b'0'
70357,b'0',b'0',b'0'
70358,b'0',b'0',b'0'
70359,b'0',b'0',b'0'
70360,b'0',b'0',b'0'
70361,b'0',b'0',b'0'
70362,b'0',b'0',b'0'
70363,b'0',b'0',b'0'
70364,b'0',b'0',b'0'
70365,b'0',b'0',b'0'
70366,b'0',b'0',b'0'
70367,b'0',b'0',b'0'
70368,b'0',b'0',b'0'
70369,b'0',b'0',b'0'
70370,b'0',b'0',b'0'
70371,b'0',b'0',b'0'
70372,b'0',b'0',b'0'
70373,b'0',b'0',b'0'
70374,b'0',b'0',b'0'
70375,b'0',b'0',b'0'
70376,b'0',b'0',b'0'
70377,b'0',b'0',b'0'
70378,b'0',b'0',b'0'
70379,b'0',b'0',b'0'
70380,b'0',b'0',b'0'
70381,b'0',b'0',b'0'
70382,b'0',b'0',b'0'
70383,b'0',b'0',b'0'
70384,b'0',b'0',b'0'
70385,b'0',b'0',b'0'
70386,b'0',b'0',b'0'
70387,b'0',b'0',b'0'
70388,b'0',b'0',b'0'
70389,b'0',b'0',b'0'
70390,b'0',b'0',b'0'
70391,b'0',b'0',b'0'
70392,b'0',b'0',b'0'
70393,b'0',b'0',b'0'
70394,b'0',b'0',b'0'
70395,b'0',b'0',b'0'
70396,b'0',b'0',b'0'
70397,b'0',b'0',b'0'
70398,b'0',b'0',b'0'
70399,b'0',b'0',b'0'
70400,b'0',b'0',b'0'
70401,b'0',b'0',b'0'
70402,b'0',b'0',b'0'
70403,b'0',b'0',b'0'
70404,b'0',b'0',b'0'
70405,b'0',b'0',b'0'
70406,b'0',b'0',b'0'
70407,b'0',b'0',b'0'
70408,b'0',b'0',b'0'
70409,b'0',b'0',b'0'
70410,b'0',b'0',b'0'
70411,b'0',b'0',b'0'
70412,b'0',b'0',b'0'
70413,b'0',b'0',b'0'
70414,b'0',b'0',b'0'
70415,b'0',b'0',b'0'
70416,b'0',b'0',b'0'
70417,b'0',b'0',b'0'
70418,b'0',b'0',b'0'
70419,b'0',b'0',b'0'
70420,b'0',b'0',b'0'
70421,b'0',b'0',b'0'
70422,b'0',b'0',b'0'
70423,b'0',b'0',b'0'
70424,b'0',b'0',b'0'
70425,b'0',b'0',b'0'
70426,b'0',b'0',b'0'
70427,b'0',b'0',b'0'
70428,b'0',b'0',b'0'
70429,b'0',b'0',b'0'
70430,b'0',b'0',b'0'
70431,b'0',b'0',b'0'
70432,b'0',b'0',b'0'
70433,b'0',b'0',b'0'
70434,b'0',b'0',b'0'
70435,b'0',b'0',b'0'
70436,b'0',b'0',b'0'
70437,b'0',b'0',b'0'
70438,b'0',b'0',b'0'
70439,b'0',b'0',b'0'
70440,b'0',b'0',b'0'
70441,b'0',b'0',b'0'
70442,b'0',b'0',b'0'
70443,b'0',b'0',b'0'
70444,b'0',b'0',b'0'
70445,b'0',b'0',b'0'
70446,b'0',b'0',b'0'
70447,b'0',b'0',b'0'
70448,b'0',b'0',b'0'
70449,b'0',b'0',b'0'
70450,b'0',b'0',b'0'
70451,b'0',b'0',b'0'
70452,b'0',b'0',b'0'
70453,b'0',b'0',b'0'
70454,b'0',b'0',b'0'
70455,b'0',b'0',b'0'
70456,b'0',b'0',b'0'
70457,b'0',b'0',b'0'
70458,b'0',b'0',b'0'
70459,b'0',b'0',b'0'
70460,b'0',b'0',b'0'
70461,b'0',b'0',b'0'
70462,b'0',b'0',b'0'
70463,b'0',b'0',b'0'
70464,b'0',b'0',b'0'
70465,b'0',b'0',b'0'
70466,b'0',b'0',b'0'
70467,b'0',b'0',b'0'
70468,b'0',b'0',b'0'
70469,b'0',b'0',b'0'
70470,b'0',b'0',b'0'
70471,b'0',b'0',b'0'
70472,b'0',b'0',b'0'
70473,b'0',b'0',b'0'
70474,b'0',b'0',b'0'
70475,b'0',b'0',b'0'
70476,b'0',b'0',b'0'
70477,b'0',b'0',b'0'
70478,b'0',b'0',b'0'
70479,b'0',b'0',b'0'
70480,b'0',b'0',b'0'
70481,b'0',b'0',b'0'
70482,b'0',b'0',b'0'
70483,b'0',b'0',b'0'
70484,b'0',b'0',b'0'
70485,b'0',b'0',b'0'
70486,b'0',b'0',b'0'
70487,b'0',b'0',b'0'
70488,b'0',b'0',b'0'
70489,b'0',b'0',b'0'
70490,b'0',b'0',b'0'
70491,b'0',b'0',b'0'
70492,b'0',b'0',b'0'
70493,b'0',b'0',b'0'
70494,b'0',b'0',b'0'
70495,b'0',b'0',b'0'
70496,b'0',b'0',b'0'
70497,b'0',b'0',b'0'
70498,b'0',b'0',b'0'
70499,b'0',b'0',b'0'
70500,b'0',b'0',b'0'
70501,b'0',b'0',b'0'
70502,b'0',b'0',b'0'
70503,b'0',b'0',b'0'
70504,b'0',b'0',b'0'
70505,b'0',b'0',b'0'
70506,b'0',b'0',b'0'
70507,b'0',b'0',b'0'
70508,b'0',b'0',b'0'
70509,b'0',b'0',b'0'
70510,b'0',b'0',b'0'
70511,b'0',b'0',b'0'
70512,b'0',b'0',b'0'
70513,b'0',b'0',b'0'
70514,b'0',b'0',b'0'
70515,b'0',b'0',b'0'
70516,b'0',b'0',b'0'
70517,b'0',b'0',b'0'
70518,b'0',b'0',b'0'
70519,b'0',b'0',b'0'
70520,b'0',b'0',b'0'
70521,b'0',b'0',b'0'
70522,b'0',b'0',b'0'
70523,b'0',b'0',b'0'
70524,b'0',b'0',b'0'
70525,b'0',b'0',b'0'
70526,b'0',b'0',b'0'
70527,b'0',b'0',b'0'
70528,b'0',b'0',b'0'
70529,b'0',b'0',b'0'
70530,b'0',b'0',b'0'
70531,b'0',b'0',b'0'
70532,b'0',b'0',b'0'
70533,b'0',b'0',b'0'
70534,b'0',b'0',b'0'
70535,b'0',b'0',b'0'
70536,b'0',b'0',b'0'
70537,b'0',b'0',b'0'
70538,b'0',b'0',b'0'
70539,b'0',b'0',b'0'
70540,b'0',b'0',b'0'
70541,b'0',b'0',b'0'
70542,b'0',b'0',b'0'
70543,b'0',b'0',b'0'
70544,b'0',b'0',b'0'
70545,b'0',b'0',b'0'
70546,b'0',b'0',b'0'
70547,b'0',b'0',b'0'
70548,b'0',b'0',b'0'
70549,b'0',b'0',b'0'
70550,b'0',b'0',b'0'
70551,b'0',b'0',b'0'
70552,b'0',b'0',b'0'
70553,b'0',b'0',b'0'
70554,b'0',b'0',b'0'
70555,b'0',b'0',b'0'
70556,b'0',b'0',b'0'
70557,b'0',b'0',b'0'
70558,b'0',b'0',b'0'
70559,b'0',b'0',b'0'
70560,b'0',b'0',b'0'
70561,b'0',b'0',b'0'
70562,b'0',b'0',b'0'
70563,b'0',b'0',b'0'
70564,b'0',b'0',b'0'
70565,b'0',b'0',b'0'
70566,b'0',b'0',b'0'
70567,b'0',b'0',b'0'
70568,b'0',b'0',b'0'
70569,b'0',b'0',b'0'
70570,b'0',b'0',b'0'
70571,b'0',b'0',b'0'
70572,b'0',b'0',b'0'
70573,b'0',b'0',b'0'
70574,b'0',b'0',b'0'
70575,b'0',b'0',b'0'
70576,b'0',b'0',b'0'
70577,b'0',b'0',b'0'
70578,b'0',b'0',b'0'
70579,b'0',b'0',b'0'
70580,b'0',b'0',b'0'
70581,b'0',b'0',b'0'
70582,b'0',b'0',b'0'
70583,b'0',b'0',b'0'
70584,b'0',b'0',b'0'
70585,b'0',b'0',b'0'
70586,b'0',b'0',b'0'
70587,b'0',b'0',b'0'
70588,b'0',b'0',b'0'
70589,b'0',b'0',b'0'
70590,b'0',b'0',b'0'
70591,b'0',b'0',b'0'
70592,b'0',b'0',b'0'
70593,b'0',b'0',b'0'
70594,b'0',b'0',b'0'
70595,b'0',b'0',b'0'
70596,b'0',b'0',b'0'
70597,b'0',b'0',b'0'
70598,b'0',b'0',b'0'
70599,b'0',b'0',b'0'
70600,b'0',b'0',b'0'
70601,b'0',b'0',b'0'
70602,b'0',b'0',b'0'
70603,b'0',b'0',b'0'
70604,b'0',b'0',b'0'
70605,b'0',b'0',b'0'
70606,b'0',b'0',b'0'
70607,b'0',b'0',b'0'
70608,b'0',b'0',b'0'
70609,b'0',b'0',b'0'
70610,b'0',b'0',b'0'
70611,b'0',b'0',b'0'
70612,b'0',b'0',b'0'
70613,b'0',b'0',b'0'
70614,b'0',b'0',b'0'
70615,b'0',b'0',b'0'
70616,b'0',b'0',b'0'
70617,b'0',b'0',b'0'
70618,b'0',b'0',b'0'
70619,b'0',b'0',b'0'
70620,b'0',b'0',b'0'
70621,b'0',b'0',b'0'
70622,b'0',b'0',b'0'
70623,b'0',b'0',b'0'
70624,b'0',b'0',b'0'
70625,b'0',b'0',b'0'
70626,b'0',b'0',b'0'
70627,b'0',b'0',b'0'
70628,b'0',b'0',b'0'
70629,b'0',b'0',b'0'
70630,b'0',b'0',b'0'
70631,b'0',b'0',b'0'
70632,b'0',b'0',b'0'
70633,b'0',b'0',b'0'
70634,b'0',b'0',b'0'
70635,b'0',b'0',b'0'
70636,b'0',b'0',b'0'
70637,b'0',b'0',b'0'
70638,b'0',b'0',b'0'
70639,b'0',b'0',b'0'
70640,b'0',b'0',b'0'
70641,b'0',b'0',b'0'
70642,b'0',b'0',b'0'
70643,b'0',b'0',b'0'
70644,b'0',b'0',b'0'
70645,b'0',b'0',b'0'
70646,b'0',b'0',b'0'
70647,b'0',b'0',b'0'
70648,b'0',b'0',b'0'
70649,b'0',b'0',b'0'
70650,b'0',b'0',b'0'
70651,b'0',b'0',b'0'
70652,b'0',b'0',b'0'
70653,b'0',b'0',b'0'
70654,b'0',b'0',b'0'
70655,b'0',b'0',b'0'
70656,b'0',b'0',b'0'
70657,b'0',b'0',b'0'
70658,b'0',b'0',b'0'
70659,b'0',b'0',b'0'
70660,b'0',b'0',b'0'
70661,b'0',b'0',b'0'
70662,b'0',b'0',b'0'
70663,b'0',b'0',b'0'
70664,b'0',b'0',b'0'
70665,b'0',b'0',b'0'
70666,b'0',b'0',b'0'
70667,b'0',b'0',b'0'
70668,b'0',b'0',b'0'
70669,b'0',b'0',b'0'
70670,b'0',b'0',b'0'
70671,b'0',b'0',b'0'
70672,b'0',b'0',b'0'
70673,b'0',b'0',b'0'
70674,b'0',b'0',b'0'
70675,b'0',b'0',b'0'
70676,b'0',b'0',b'0'
70677,b'0',b'0',b'0'
70678,b'0',b'0',b'0'
70679,b'0',b'0',b'0'
70680,b'0',b'0',b'0'
70681,b'0',b'0',b'0'
70682,b'0',b'0',b'0'
70683,b'0',b'0',b'0'
70684,b'0',b'0',b'0'
70685,b'0',b'0',b'0'
70686,b'0',b'0',b'0'
70687,b'0',b'0',b'0'
70688,b'0',b'0',b'0'
70689,b'0',b'0',b'0'
70690,b'0',b'0',b'0'
70691,b'0',b'0',b'0'
70692,b'0',b'0',b'0'
70693,b'0',b'0',b'0'
70694,b'0',b'0',b'0'
70695,b'0',b'0',b'0'
70696,b'0',b'0',b'0'
70697,b'0',b'0',b'0'
70698,b'0',b'0',b'0'
70699,b'0',b'0',b'0'
70700,b'0',b'0',b'0'
70701,b'0',b'0',b'0'
70702,b'0',b'0',b'0'
70703,b'0',b'0',b'0'
70704,b'0',b'0',b'0'
70705,b'0',b'0',b'0'
70706,b'0',b'0',b'0'
70707,b'0',b'0',b'0'
70708,b'0',b'0',b'0'
70709,b'0',b'0',b'0'
70710,b'0',b'0',b'0'
70711,b'0',b'0',b'0'
70712,b'0',b'0',b'0'
70713,b'0',b'0',b'0'
70714,b'0',b'0',b'0'
70715,b'0',b'0',b'0'
70716,b'0',b'0',b'0'
70717,b'0',b'0',b'0'
70718,b'0',b'0',b'0'
70719,b'0',b'0',b'0'
70720,b'0',b'0',b'0'
70721,b'0',b'0',b'0'
70722,b'0',b'0',b'0'
70723,b'0',b'0',b'0'
70724,b'0',b'0',b'0'
70725,b'0',b'0',b'0'
70726,b'0',b'0',b'0'
70727,b'0',b'0',b'0'
70728,b'0',b'0',b'0'
70729,b'0',b'0',b'0'
70730,b'0',b'0',b'0'
70731,b'0',b'0',b'0'
70732,b'0',b'0',b'0'
70733,b'0',b'0',b'0'
70734,b'0',b'0',b'0'
70735,b'0',b'0',b'0'
70736,b'0',b'0',b'0'
70737,b'0',b'0',b'0'
70738,b'0',b'0',b'0'
70739,b'0',b'0',b'0'
70740,b'0',b'0',b'0'
70741,b'0',b'0',b'0'
70742,b'0',b'0',b'0'
70743,b'0',b'0',b'0'
70744,b'0',b'0',b'0'
70745,b'0',b'0',b'0'
70746,b'0',b'0',b'0'
70747,b'0',b'0',b'0'
70748,b'0',b'0',b'0'
70749,b'0',b'0',b'0'
70750,b'0',b'0',b'0'
70751,b'0',b'0',b'0'
70752,b'0',b'0',b'0'
70753,b'0',b'0',b'0'
70754,b'0',b'0',b'0'
70755,b'0',b'0',b'0'
70756,b'0',b'0',b'0'
70757,b'0',b'0',b'0'
70758,b'0',b'0',b'0'
70759,b'0',b'0',b'0'
70760,b'0',b'0',b'0'
70761,b'0',b'0',b'0'
70762,b'0',b'0',b'0'
70763,b'0',b'0',b'0'
70764,b'0',b'0',b'0'
70765,b'0',b'0',b'0'
70766,b'0',b'0',b'0'
70767,b'0',b'0',b'0'
70768,b'0',b'0',b'0'
70769,b'0',b'0',b'0'
70770,b'0',b'0',b'0'
70771,b'0',b'0',b'0'
70772,b'0',b'0',b'0'
70773,b'0',b'0',b'0'
70774,b'0',b'0',b'0'
70775,b'0',b'0',b'0'
70776,b'0',b'0',b'0'
70777,b'0',b'0',b'0'
70778,b'0',b'0',b'0'
70779,b'0',b'0',b'0'
70780,b'0',b'0',b'0'
70781,b'0',b'0',b'0'
70782,b'0',b'0',b'0'
70783,b'0',b'0',b'0'
70784,b'0',b'0',b'0'
70785,b'0',b'0',b'0'
70786,b'0',b'0',b'0'
70787,b'0',b'0',b'0'
70788,b'0',b'0',b'0'
70789,b'0',b'0',b'0'
70790,b'0',b'0',b'0'
70791,b'0',b'0',b'0'
70792,b'0',b'0',b'0'
70793,b'0',b'0',b'0'
70794,b'0',b'0',b'0'
70795,b'0',b'0',b'0'
70796,b'0',b'0',b'0'
70797,b'0',b'0',b'0'
70798,b'0',b'0',b'0'
70799,b'0',b'0',b'0'
70800,b'0',b'0',b'0'
70801,b'0',b'0',b'0'
70802,b'0',b'0',b'0'
70803,b'0',b'0',b'0'
70804,b'0',b'0',b'0'
70805,b'0',b'0',b'0'
70806,b'0',b'0',b'0'
70807,b'0',b'0',b'0'
70808,b'0',b'0',b'0'
70809,b'0',b'0',b'0'
70810,b'0',b'0',b'0'
70811,b'0',b'0',b'0'
70812,b'0',b'0',b'0'
70813,b'0',b'0',b'0'
70814,b'0',b'0',b'0'
70815,b'0',b'0',b'0'
70816,b'0',b'0',b'0'
70817,b'0',b'0',b'0'
70818,b'0',b'0',b'0'
70819,b'0',b'0',b'0'
70820,b'0',b'0',b'0'
70821,b'0',b'0',b'0'
70822,b'0',b'0',b'0'
70823,b'0',b'0',b'0'
70824,b'0',b'0',b'0'
70825,b'0',b'0',b'0'
70826,b'0',b'0',b'0'
70827,b'0',b'0',b'0'
70828,b'0',b'0',b'0'
70829,b'0',b'0',b'0'
70830,b'0',b'0',b'0'
70831,b'0',b'0',b'0'
70832,b'0',b'0',b'0'
70833,b'0',b'0',b'0'
70834,b'0',b'0',b'0'
70835,b'0',b'0',b'0'
70836,b'0',b'0',b'0'
70837,b'0',b'0',b'0'
70838,b'0',b'0',b'0'
70839,b'0',b'0',b'0'
70840,b'0',b'0',b'0'
70841,b'0',b'0',b'0'
70842,b'0',b'0',b'0'
70843,b'0',b'0',b'0'
70844,b'0',b'0',b'0'
70845,b'0',b'0',b'0'
70846,b'0',b'0',b'0'
70847,b'0',b'0',b'0'
70848,b'0',b'0',b'0'
70849,b'0',b'0',b'0'
70850,b'0',b'0',b'0'
70851,b'0',b'0',b'0'
70852,b'0',b'0',b'0'
70853,b'0',b'0',b'0'
70854,b'0',b'0',b'0'
70855,b'0',b'0',b'0'
70856,b'0',b'0',b'0'
70857,b'0',b'0',b'0'
70858,b'0',b'0',b'0'
70859,b'0',b'0',b'0'
70860,b'0',b'0',b'0'
70861,b'0',b'0',b'0'
70862,b'0',b'0',b'0'
70863,b'0',b'0',b'0'
70864,b'0',b'0',b'0'
70865,b'0',b'0',b'0'
70866,b'0',b'0',b'0'
70867,b'0',b'0',b'0'
70868,b'0',b'0',b'0'
70869,b'0',b'0',b'0'
70870,b'0',b'0',b'0'
70871,b'0',b'0',b'0'
70872,b'0',b'0',b'0'
70873,b'0',b'0',b'0'
70874,b'0',b'0',b'0'
70875,b'0',b'0',b'0'
70876,b'0',b'0',b'0'
70877,b'0',b'0',b'0'
70878,b'0',b'0',b'0'
70879,b'0',b'0',b'0'
70880,b'0',b'0',b'0'
70881,b'0',b'0',b'0'
70882,b'0',b'0',b'0'
70883,b'0',b'0',b'0'
70884,b'0',b'0',b'0'
70885,b'0',b'0',b'0'
70886,b'0',b'0',b'0'
70887,b'0',b'0',b'0'
70888,b'0',b'0',b'0'
70889,b'0',b'0',b'0'
70890,b'0',b'0',b'0'
70891,b'0',b'0',b'0'
70892,b'0',b'0',b'0'
70893,b'0',b'0',b'0'
70894,b'0',b'0',b'0'
70895,b'0',b'0',b'0'
70896,b'0',b'0',b'0'
70897,b'0',b'0',b'0'
70898,b'0',b'0',b'0'
70899,b'0',b'0',b'0'
70900,b'0',b'0',b'0'
70901,b'0',b'0',b'0'
70902,b'0',b'0',b'0'
70903,b'0',b'0',b'0'
70904,b'0',b'0',b'0'
70905,b'0',b'0',b'0'
70906,b'0',b'0',b'0'
70907,b'0',b'0',b'0'
70908,b'0',b'0',b'0'
70909,b'0',b'0',b'0'
70910,b'0',b'0',b'0'
70911,b'0',b'0',b'0'
70912,b'0',b'0',b'0'
70913,b'0',b'0',b'0'
70914,b'0',b'0',b'0'
70915,b'0',b'0',b'0'
70916,b'0',b'0',b'0'
70917,b'0',b'0',b'0'
70918,b'0',b'0',b'0'
70919,b'0',b'0',b'0'
70920,b'0',b'0',b'0'
70921,b'0',b'0',b'0'
70922,b'0',b'0',b'0'
70923,b'0',b'0',b'0'
70924,b'0',b'0',b'0'
70925,b'0',b'0',b'0'
70926,b'0',b'0',b'0'
70927,b'0',b'0',b'0'
70928,b'0',b'0',b'0'
70929,b'0',b'0',b'0'
70930,b'0',b'0',b'0'
70931,b'0',b'0',b'0'
70932,b'0',b'0',b'0'
70933,b'0',b'0',b'0'
70934,b'0',b'0',b'0'
70935,b'0',b'0',b'0'
70936,b'0',b'0',b'0'
70937,b'0',b'0',b'0'
70938,b'0',b'0',b'0'
70939,b'0',b'0',b'0'
70940,b'0',b'0',b'0'
70941,b'0',b'0',b'0'
70942,b'0',b'0',b'0'
